rcuk_tags.level,rcuk_tags.subject,rcuk_tags.topic,rcuk_tags.tag
3,"Electrical engineering","Robotics and Autonomy","Personal Robotics"
3,"Electrical engineering","Robotics and Autonomy","Robot Calibration"
3,"Electrical engineering","Robotics and Autonomy","Robot Control"
3,"Electrical engineering","Robotics and Autonomy","Sensor-Guided Robots"
3,"Electrical engineering","Robotics and Autonomy","Service Robotics"
3,"Electrical engineering","Robotics and Autonomy","Swarm Robotics"
3,"Electrical engineering","Robotics and Autonomy","Task-level Software"
3,"Electrical engineering","Robotics and Autonomy","Teleoperation"
3,"Electrical engineering","Robotics and Autonomy","Underwater Autonomous Vehicles"
3,"Electrical engineering","Robotics and Autonomy","Unmanned Aerial Vehicles"
1,"Energy",NA,"Energy"
2,"Energy","Bioenergy","Bioenergy"
3,"Energy","Bioenergy","Alternative Energy Biomass"
3,"Energy","Bioenergy","Artificial photosynthesis"
3,"Energy","Bioenergy","Bio-Refinery"
3,"Energy","Bioenergy","Bioenergy"
3,"Energy","Bioenergy","Bioenergy - demand for"
3,"Energy","Bioenergy","Bioenergy - distributed Power"
3,"Energy","Bioenergy","Bioenergy feedstocks"
3,"Energy","Bioenergy","Bioenergy for Clean Transport"
3,"Energy","Bioenergy","Bioenergy Pyrolysis"
3,"Energy","Bioenergy","Bioenergy Reaction Kinetics"
3,"Energy","Bioenergy","Biofuel Life-cycle Analysis"
3,"Energy","Bioenergy","Biofuels"
3,"Energy","Bioenergy","Biogas"
3,"Energy","Bioenergy","Biological Hydrogen Production"
3,"Energy","Bioenergy","Biomass"
3,"Energy","Bioenergy","Biomass Photoreactors"
3,"Energy","Bioenergy","Biorefineries "
3,"Energy","Bioenergy","Co-Firing"
3,"Energy","Bioenergy","Combustion of Biomass/Biofuels"
3,"Energy","Bioenergy","Direct-Fired Systems"
3,"Energy","Bioenergy","Energy Crops"
3,"Energy","Bioenergy","Energy from Landfill"
3,"Energy","Bioenergy","Energy from Waste"
3,"Energy","Bioenergy","Gasification"
3,"Energy","Bioenergy","Methane from Anaerobic Digestion"
3,"Energy","Bioenergy","Microbial hydrogen generation"
3,"Energy","Bioenergy","Pollutants from Biomass"
3,"Energy","Bioenergy","Pyrolysis"
3,"Energy","Bioenergy","Renewables"
3,"Energy","Bioenergy","Short rotation coppice"
3,"Energy","Bioenergy","Sustainable energy production"
3,"Energy","Bioenergy","Thermal Bioenergy Reactors"
2,"Energy","Carbon Capture and Storage","Carbon Capture and Storage"
3,"Energy","Carbon Capture and Storage","Adsorbents for carbon capture"
3,"Energy","Carbon Capture and Storage","Aerogels for carbon capture"
3,"Energy","Carbon Capture and Storage","Algae for carbon capture"
3,"Energy","Carbon Capture and Storage","Ammonias for carbon capture"
3,"Energy","Carbon Capture and Storage","Biochar"
3,"Energy","Carbon Capture and Storage","Biomass and CCS"
3,"Energy","Carbon Capture and Storage","Carbon capture"
3,"Energy","Carbon Capture and Storage","Carbon capture from free air"
3,"Energy","Carbon Capture and Storage","Carbon dioxide pipelines"
3,"Energy","Carbon Capture and Storage","Carbon storage"
3,"Energy","Carbon Capture and Storage","CCS power station integration"
3,"Energy","Carbon Capture and Storage","CCS retrofit"
3,"Energy","Carbon Capture and Storage","CCS Storage capacity analysis"
3,"Energy","Carbon Capture and Storage","CCS whole systems"
3,"Energy","Carbon Capture and Storage","Chemical looping for CCS"
3,"Energy","Carbon Capture and Storage","CO2 transport systems"
3,"Energy","Carbon Capture and Storage","Enzymes for carbon capture"
3,"Energy","Carbon Capture and Storage","Hydrogen and carbon capture"
3,"Energy","Carbon Capture and Storage","Impurities in carbon dioxide"
3,"Energy","Carbon Capture and Storage","Injection sites for CO2"
3,"Energy","Carbon Capture and Storage","Membranes for carbon capture"
3,"Energy","Carbon Capture and Storage","Mineralisation -carbon capture"
3,"Energy","Carbon Capture and Storage","Monitoring of CO2 storage"
3,"Energy","Carbon Capture and Storage","Nanotechnology and CCS"
3,"Energy","Carbon Capture and Storage","Oxyfuel combustion"
3,"Energy","Carbon Capture and Storage","Post combustion capture"
3,"Energy","Carbon Capture and Storage","Pre combustion capture"
3,"Energy","Carbon Capture and Storage","Public acceptability of CCS"
3,"Energy","Carbon Capture and Storage","Reservoir modelling for CCS"
3,"Energy","Carbon Capture and Storage","Saline aquifers and CCS"
3,"Energy","Carbon Capture and Storage","Syngas and carbon capture"
2,"Energy","Coal Technology","Coal Technology"
3,"Energy","Coal Technology","Coal - Characterisation"
3,"Energy","Coal Technology","Coal - Combustion of"
3,"Energy","Coal Technology","Coal - Extraction"
3,"Energy","Coal Technology","Coal - Gasification"
3,"Energy","Coal Technology","Coal - Handling"
3,"Energy","Coal Technology","Coal - liquefaction "
3,"Energy","Coal Technology","Coal - Mass Transfer"
3,"Energy","Coal Technology","Coal - Precipitation "
3,"Energy","Coal Technology","Coal - Processing"
2,"Energy","Energy - Conventional","Energy - Conventional"
3,"Energy","Energy - Conventional","Coatings for Energy applications"
3,"Energy","Energy - Conventional","Conventional Power Plants"
3,"Energy","Energy - Conventional","Energy emissions"
3,"Energy","Energy - Conventional","Energy Systems: Engineering "
3,"Energy","Energy - Conventional","Energy systems: Process Design"
3,"Energy","Energy - Conventional","Fuel cells (Conventional)"
3,"Energy","Energy - Conventional","Gas Cleaning (Energy)"
3,"Energy","Energy - Conventional","Gas Separation (Energy)"
3,"Energy","Energy - Conventional","Lasers (Energy)"
3,"Energy","Energy - Conventional","Optimisation (Energy)"
3,"Energy","Energy - Conventional","Pollutants "
3,"Energy","Energy - Conventional","Pollution Control & Management"
3,"Energy","Energy - Conventional","Process Control (Energy)"
3,"Energy","Energy - Conventional","Process Technology (Energy)"
3,"Energy","Energy - Conventional","Reliability: Energy generation"
3,"Energy","Energy - Conventional","Thermal Barrier Coatings "
2,"Energy","Energy - Marine and Hydropower","Energy - Marine and Hydropower"
3,"Energy","Energy - Marine and Hydropower","Alternative Energy Marine"
3,"Energy","Energy - Marine and Hydropower","Barrage and Dam hydropower"
3,"Energy","Energy - Marine and Hydropower","Convergent Channel Systems"
3,"Energy","Energy - Marine and Hydropower","Float Systems"
3,"Energy","Energy - Marine and Hydropower","Hydrofoils"
3,"Energy","Energy - Marine and Hydropower","Hydropower"
3,"Energy","Energy - Marine and Hydropower","Marine energy maintenance"
3,"Energy","Energy - Marine and Hydropower","Marine power Hydraulics"
3,"Energy","Energy - Marine and Hydropower","Micro - Hydropower"
3,"Energy","Energy - Marine and Hydropower","Near Shore Devices"
3,"Energy","Energy - Marine and Hydropower","Ocean Mechanical Energy"
3,"Energy","Energy - Marine and Hydropower","Offshore Devices"
3,"Energy","Energy - Marine and Hydropower","Oscillating Water Column Systems"
3,"Energy","Energy - Marine and Hydropower","Pendular Systems"
3,"Energy","Energy - Marine and Hydropower","Shoreline Wave Devices"
3,"Energy","Energy - Marine and Hydropower","Tidal Currents"
3,"Energy","Energy - Marine and Hydropower","Tidal Farms"
3,"Energy","Energy - Marine and Hydropower","Wave Action"
3,"Energy","Energy - Marine and Hydropower","Wave Energy"
3,"Energy","Energy - Marine and Hydropower","Wave Turbines"
2,"Energy","Energy - Nuclear","Energy - Nuclear"
3,"Energy","Energy - Nuclear","Experimental Nuclear Reactors"
3,"Energy","Energy - Nuclear","Gas-Cooled Fast Reactor"
3,"Energy","Energy - Nuclear","Isotope Power Supplies"
3,"Energy","Energy - Nuclear","Lead-Cooled Fast Reactor"
3,"Energy","Energy - Nuclear","Molten Salt Reactor"
3,"Energy","Energy - Nuclear","Non-Breeding Reactors"
3,"Energy","Energy - Nuclear","Nuclear Breeding Reactors"
3,"Energy","Energy - Nuclear","Nuclear Fuel Cycle"
3,"Energy","Energy - Nuclear","Nuclear Fuel Feed Processing"
3,"Energy","Energy - Nuclear","Nuclear Fuel Handling"
3,"Energy","Energy - Nuclear","Nuclear Fuel Reprocessing"
3,"Energy","Energy - Nuclear","Nuclear Fuel Safeguards"
3,"Energy","Energy - Nuclear","Nuclear Fuels Storage"
3,"Energy","Energy - Nuclear","Nuclear Fuels Transport"
3,"Energy","Energy - Nuclear","Nuclear life-cycle Analysis"
3,"Energy","Energy - Nuclear","Nuclear Reactor Control Systems"
3,"Energy","Energy - Nuclear","Nuclear Reactor Design"
3,"Energy","Energy - Nuclear","Nuclear Reactor Theory"
3,"Energy","Energy - Nuclear","Nuclear Reactor, Propulsion"
3,"Energy","Energy - Nuclear","Nuclear Reactors"
3,"Energy","Energy - Nuclear","Nuclear structural integrity"
3,"Energy","Energy - Nuclear","Physical Isotope Separation"
