"location","type","plot_size","display_order","parent","region","fractal_order","transect_order","centroid_x","centroid_y","source","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","wkt_wgs84"
"F_662","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.543967,4.694164,"SAFE_core_sampling_stations_WGS84.shp",117.543967,4.694164,117.543967,4.694164,"SRID=4326;POINT (117.544 4.694164)"
"F_663","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.54518,4.693596,"SAFE_core_sampling_stations_WGS84.shp",117.54518,4.693596,117.54518,4.693596,"SRID=4326;POINT (117.5452 4.693596)"
"F_664","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.540731,4.694551,"SAFE_core_sampling_stations_WGS84.shp",117.540731,4.694551,117.540731,4.694551,"SRID=4326;POINT (117.5407 4.694551)"
"F_665","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.540876,4.693217,"SAFE_core_sampling_stations_WGS84.shp",117.540876,4.693217,117.540876,4.693217,"SRID=4326;POINT (117.5409 4.693217)"
"F_666","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.541171,4.690466,"SAFE_core_sampling_stations_WGS84.shp",117.541171,4.690466,117.541171,4.690466,"SRID=4326;POINT (117.5412 4.690466)"
"F_667","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.541318,4.689135,"SAFE_core_sampling_stations_WGS84.shp",117.541318,4.689135,117.541318,4.689135,"SRID=4326;POINT (117.5413 4.689135)"
"F_668","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.541656,4.696136,"SAFE_core_sampling_stations_WGS84.shp",117.541656,4.696136,117.541656,4.696136,"SRID=4326;POINT (117.5417 4.696136)"
"F_669","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.542739,4.696929,"SAFE_core_sampling_stations_WGS84.shp",117.542739,4.696929,117.542739,4.696929,"SRID=4326;POINT (117.5427 4.696929)"
"F_670","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.544996,4.698564,"SAFE_core_sampling_stations_WGS84.shp",117.544996,4.698564,117.544996,4.698564,"SRID=4326;POINT (117.545 4.698564)"
"F_671","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.546075,4.699357,"SAFE_core_sampling_stations_WGS84.shp",117.546075,4.699357,117.546075,4.699357,"SRID=4326;POINT (117.5461 4.699357)"
"F_672","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.539818,4.696192,"SAFE_core_sampling_stations_WGS84.shp",117.539818,4.696192,117.539818,4.696192,"SRID=4326;POINT (117.5398 4.696192)"
"F_673","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.538604,4.696763,"SAFE_core_sampling_stations_WGS84.shp",117.538604,4.696763,117.538604,4.696763,"SRID=4326;POINT (117.5386 4.696763)"
"F_674","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.536103,4.697946,"SAFE_core_sampling_stations_WGS84.shp",117.536103,4.697946,117.536103,4.697946,"SRID=4326;POINT (117.5361 4.697946)"
"F_675","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.53489,4.698514,"SAFE_core_sampling_stations_WGS84.shp",117.53489,4.698514,117.53489,4.698514,"SRID=4326;POINT (117.5349 4.698514)"
"F_813","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.54082,4.69559,"SAFE_core_sampling_stations_WGS84.shp",117.54082,4.69559,117.54082,4.69559,"SRID=4326;POINT (117.5408 4.69559)"
"F_814","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.544525,4.693815,"SAFE_core_sampling_stations_WGS84.shp",117.544525,4.693815,117.544525,4.693815,"SRID=4326;POINT (117.5445 4.693815)"
"F_815","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.540715,4.693978,"SAFE_core_sampling_stations_WGS84.shp",117.540715,4.693978,117.540715,4.693978,"SRID=4326;POINT (117.5407 4.693978)"
"F_816","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.541103,4.689888,"SAFE_core_sampling_stations_WGS84.shp",117.541103,4.689888,117.541103,4.689888,"SRID=4326;POINT (117.5411 4.689888)"
"F_817","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.542226,4.696467,"SAFE_core_sampling_stations_WGS84.shp",117.542226,4.696467,117.542226,4.696467,"SRID=4326;POINT (117.5422 4.696467)"
"F_818","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.545626,4.698773,"SAFE_core_sampling_stations_WGS84.shp",117.545626,4.698773,117.545626,4.698773,"SRID=4326;POINT (117.5456 4.698773)"
"F_819","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.539166,4.696542,"SAFE_core_sampling_stations_WGS84.shp",117.539166,4.696542,117.539166,4.696542,"SRID=4326;POINT (117.5392 4.696542)"
"F_820","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.535461,4.698317,"SAFE_core_sampling_stations_WGS84.shp",117.535461,4.698317,117.535461,4.698317,"SRID=4326;POINT (117.5355 4.698317)"
"F_876","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.542663,4.694719,"SAFE_core_sampling_stations_WGS84.shp",117.542663,4.694719,117.542663,4.694719,"SRID=4326;POINT (117.5427 4.694719)"
"F_877","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.540857,4.692632,"SAFE_core_sampling_stations_WGS84.shp",117.540857,4.692632,117.540857,4.692632,"SRID=4326;POINT (117.5409 4.692632)"
"F_878","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.543901,4.697632,"SAFE_core_sampling_stations_WGS84.shp",117.543901,4.697632,117.543901,4.697632,"SRID=4326;POINT (117.5439 4.697632)"
"F_879","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.537316,4.697401,"SAFE_core_sampling_stations_WGS84.shp",117.537316,4.697401,117.537316,4.697401,"SRID=4326;POINT (117.5373 4.697401)"
"LF1_289","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.686845,4.770951,"SAFE_core_sampling_stations_WGS84.shp",117.686845,4.770951,117.686845,4.770951,"SRID=4326;POINT (117.6868 4.770951)"
"LF1_290","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.687128,4.771355,"SAFE_core_sampling_stations_WGS84.shp",117.687128,4.771355,117.687128,4.771355,"SRID=4326;POINT (117.6871 4.771355)"
"LF1_291","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.682838,4.771544,"SAFE_core_sampling_stations_WGS84.shp",117.682838,4.771544,117.682838,4.771544,"SRID=4326;POINT (117.6828 4.771544)"
"LF1_292","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683724,4.766486,"SAFE_core_sampling_stations_WGS84.shp",117.683724,4.766486,117.683724,4.766486,"SRID=4326;POINT (117.6837 4.766486)"
"LF1_293","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683521,4.76805,"SAFE_core_sampling_stations_WGS84.shp",117.683521,4.76805,117.683521,4.76805,"SRID=4326;POINT (117.6835 4.76805)"
"LF1_294","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.684777,4.767996,"SAFE_core_sampling_stations_WGS84.shp",117.684777,4.767996,117.684777,4.767996,"SRID=4326;POINT (117.6848 4.767996)"
"LF1_295","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.685891,4.770284,"SAFE_core_sampling_stations_WGS84.shp",117.685891,4.770284,117.685891,4.770284,"SRID=4326;POINT (117.6859 4.770284)"
"LF1_296","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.686665,4.77138,"SAFE_core_sampling_stations_WGS84.shp",117.686665,4.77138,117.686665,4.77138,"SRID=4326;POINT (117.6867 4.77138)"
"LF1_297","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.682064,4.770448,"SAFE_core_sampling_stations_WGS84.shp",117.682064,4.770448,117.682064,4.770448,"SRID=4326;POINT (117.6821 4.770448)"
"LF1_298","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.68158,4.771604,"SAFE_core_sampling_stations_WGS84.shp",117.68158,4.771604,117.68158,4.771604,"SRID=4326;POINT (117.6816 4.771604)"
"LF1_299","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.684007,4.766894,"SAFE_core_sampling_stations_WGS84.shp",117.684007,4.766894,117.684007,4.766894,"SRID=4326;POINT (117.684 4.766894)"
"LF1_300","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683538,4.766919,"SAFE_core_sampling_stations_WGS84.shp",117.683538,4.766919,117.683538,4.766919,"SRID=4326;POINT (117.6835 4.766919)"
"LF1_301","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683238,4.767642,"SAFE_core_sampling_stations_WGS84.shp",117.683238,4.767642,117.683238,4.767642,"SRID=4326;POINT (117.6832 4.767642)"
"LF1_302","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.685407,4.771439,"SAFE_core_sampling_stations_WGS84.shp",117.685407,4.771439,117.685407,4.771439,"SRID=4326;POINT (117.6854 4.771439)"
"LF1_303","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683301,4.77152,"SAFE_core_sampling_stations_WGS84.shp",117.683301,4.77152,117.683301,4.77152,"SRID=4326;POINT (117.6833 4.77152)"
"LF1_304","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.684312,4.768018,"SAFE_core_sampling_stations_WGS84.shp",117.684312,4.768018,117.684312,4.768018,"SRID=4326;POINT (117.6843 4.768018)"
"LF1_305","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.686358,4.770257,"SAFE_core_sampling_stations_WGS84.shp",117.686358,4.770257,117.686358,4.770257,"SRID=4326;POINT (117.6864 4.770257)"
"LF1_306","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.682245,4.77001,"SAFE_core_sampling_stations_WGS84.shp",117.682245,4.77001,117.682245,4.77001,"SRID=4326;POINT (117.6822 4.77001)"
"LF1_307","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.682531,4.770421,"SAFE_core_sampling_stations_WGS84.shp",117.682531,4.770421,117.682531,4.770421,"SRID=4326;POINT (117.6825 4.770421)"
"LF1_308","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.684493,4.767586,"SAFE_core_sampling_stations_WGS84.shp",117.684493,4.767586,117.684493,4.767586,"SRID=4326;POINT (117.6845 4.767586)"
"LF1_309","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683018,4.771115,"SAFE_core_sampling_stations_WGS84.shp",117.683018,4.771115,117.683018,4.771115,"SRID=4326;POINT (117.683 4.771115)"
"LF1_310","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.682048,4.771579,"SAFE_core_sampling_stations_WGS84.shp",117.682048,4.771579,117.682048,4.771579,"SRID=4326;POINT (117.682 4.771579)"
"LF1_311","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.686072,4.769845,"SAFE_core_sampling_stations_WGS84.shp",117.686072,4.769845,117.686072,4.769845,"SRID=4326;POINT (117.6861 4.769845)"
"LF1_312","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.681766,4.771171,"SAFE_core_sampling_stations_WGS84.shp",117.681766,4.771171,117.681766,4.771171,"SRID=4326;POINT (117.6818 4.771171)"
"LF1_313","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.685593,4.771007,"SAFE_core_sampling_stations_WGS84.shp",117.685593,4.771007,117.685593,4.771007,"SRID=4326;POINT (117.6856 4.771007)"
"LF1_314","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.685875,4.771415,"SAFE_core_sampling_stations_WGS84.shp",117.685875,4.771415,117.685875,4.771415,"SRID=4326;POINT (117.6859 4.771415)"
"LF1_315","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.683052,4.768075,"SAFE_core_sampling_stations_WGS84.shp",117.683052,4.768075,117.683052,4.768075,"SRID=4326;POINT (117.6831 4.768075)"
"LF1_676","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.681805,4.771448,"SAFE_core_sampling_stations_WGS84.shp",117.681805,4.771448,117.681805,4.771448,"SRID=4326;POINT (117.6818 4.771448)"
"LF1_677","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.686887,4.771226,"SAFE_core_sampling_stations_WGS84.shp",117.686887,4.771226,117.686887,4.771226,"SRID=4326;POINT (117.6869 4.771226)"
"LF1_678","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.683763,4.766763,"SAFE_core_sampling_stations_WGS84.shp",117.683763,4.766763,117.683763,4.766763,"SRID=4326;POINT (117.6838 4.766763)"
"LF1_679","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.684528,4.767862,"SAFE_core_sampling_stations_WGS84.shp",117.684528,4.767862,117.684528,4.767862,"SRID=4326;POINT (117.6845 4.767862)"
"LF1_680","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.686118,4.770126,"SAFE_core_sampling_stations_WGS84.shp",117.686118,4.770126,117.686118,4.770126,"SRID=4326;POINT (117.6861 4.770126)"
"LF1_681","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.683277,4.767918,"SAFE_core_sampling_stations_WGS84.shp",117.683277,4.767918,117.683277,4.767918,"SRID=4326;POINT (117.6833 4.767918)"
"LF1_682","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.68306,4.77139,"SAFE_core_sampling_stations_WGS84.shp",117.68306,4.77139,117.68306,4.77139,"SRID=4326;POINT (117.6831 4.77139)"
"LF1_683","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.682291,4.770291,"SAFE_core_sampling_stations_WGS84.shp",117.682291,4.770291,117.682291,4.770291,"SRID=4326;POINT (117.6823 4.770291)"
"LF1_684","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.685632,4.771283,"SAFE_core_sampling_stations_WGS84.shp",117.685632,4.771283,117.685632,4.771283,"SRID=4326;POINT (117.6856 4.771283)"
"LF1_821","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,0,117.682394,4.771056,"SAFE_core_sampling_stations_WGS84.shp",117.682394,4.771056,117.682394,4.771056,"SRID=4326;POINT (117.6824 4.771056)"
"LF1_822","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,0,117.686218,4.7709,"SAFE_core_sampling_stations_WGS84.shp",117.686218,4.7709,117.686218,4.7709,"SRID=4326;POINT (117.6862 4.7709)"
"LF1_823","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,0,117.683853,4.767521,"SAFE_core_sampling_stations_WGS84.shp",117.683853,4.767521,117.683853,4.767521,"SRID=4326;POINT (117.6839 4.767521)"
"LF1_880","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,0,117.684148,4.769848,"SAFE_core_sampling_stations_WGS84.shp",117.684148,4.769848,117.684148,4.769848,"SRID=4326;POINT (117.6841 4.769848)"
"LF2_316","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.697991,4.77019,"SAFE_core_sampling_stations_WGS84.shp",117.697991,4.77019,117.697991,4.77019,"SRID=4326;POINT (117.698 4.77019)"
"LF2_317","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.700255,4.766629,"SAFE_core_sampling_stations_WGS84.shp",117.700255,4.766629,117.700255,4.766629,"SRID=4326;POINT (117.7003 4.766629)"
"LF2_318","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.697523,4.770215,"SAFE_core_sampling_stations_WGS84.shp",117.697523,4.770215,117.697523,4.770215,"SRID=4326;POINT (117.6975 4.770215)"
"LF2_319","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.698995,4.766685,"SAFE_core_sampling_stations_WGS84.shp",117.698995,4.766685,117.698995,4.766685,"SRID=4326;POINT (117.699 4.766685)"
"LF2_320","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.698961,4.769726,"SAFE_core_sampling_stations_WGS84.shp",117.698961,4.769726,117.698961,4.769726,"SRID=4326;POINT (117.699 4.769726)"
"LF2_321","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.702015,4.768456,"SAFE_core_sampling_stations_WGS84.shp",117.702015,4.768456,117.702015,4.768456,"SRID=4326;POINT (117.702 4.768456)"
"LF2_322","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.701818,4.770025,"SAFE_core_sampling_stations_WGS84.shp",117.701818,4.770025,117.701818,4.770025,"SRID=4326;POINT (117.7018 4.770025)"
"LF2_323","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.700719,4.766606,"SAFE_core_sampling_stations_WGS84.shp",117.700719,4.766606,117.700719,4.766606,"SRID=4326;POINT (117.7007 4.766606)"
"LF2_324","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.7023,4.768868,"SAFE_core_sampling_stations_WGS84.shp",117.7023,4.768868,117.7023,4.768868,"SRID=4326;POINT (117.7023 4.768868)"
"LF2_325","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.699463,4.766661,"SAFE_core_sampling_stations_WGS84.shp",117.699463,4.766661,117.699463,4.766661,"SRID=4326;POINT (117.6995 4.766661)"
"LF2_326","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.698188,4.76862,"SAFE_core_sampling_stations_WGS84.shp",117.698188,4.76862,117.698188,4.76862,"SRID=4326;POINT (117.6982 4.76862)"
"LF2_327","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.699667,4.765097,"SAFE_core_sampling_stations_WGS84.shp",117.699667,4.765097,117.699667,4.765097,"SRID=4326;POINT (117.6997 4.765097)"
"LF2_328","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.702788,4.769562,"SAFE_core_sampling_stations_WGS84.shp",117.702788,4.769562,117.702788,4.769562,"SRID=4326;POINT (117.7028 4.769562)"
"LF2_329","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.702607,4.76999,"SAFE_core_sampling_stations_WGS84.shp",117.702607,4.76999,117.702607,4.76999,"SRID=4326;POINT (117.7026 4.76999)"
"LF2_330","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.699949,4.765505,"SAFE_core_sampling_stations_WGS84.shp",117.699949,4.765505,117.699949,4.765505,"SRID=4326;POINT (117.6999 4.765505)"
"LF2_331","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.703071,4.769966,"SAFE_core_sampling_stations_WGS84.shp",117.703071,4.769966,117.703071,4.769966,"SRID=4326;POINT (117.7031 4.769966)"
"LF2_332","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.699181,4.766253,"SAFE_core_sampling_stations_WGS84.shp",117.699181,4.766253,117.699181,4.766253,"SRID=4326;POINT (117.6992 4.766253)"
"LF2_333","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.701833,4.768894,"SAFE_core_sampling_stations_WGS84.shp",117.701833,4.768894,117.701833,4.768894,"SRID=4326;POINT (117.7018 4.768894)"
"LF2_334","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.698473,4.769032,"SAFE_core_sampling_stations_WGS84.shp",117.698473,4.769032,117.698473,4.769032,"SRID=4326;POINT (117.6985 4.769032)"
"LF2_335","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.698006,4.769059,"SAFE_core_sampling_stations_WGS84.shp",117.698006,4.769059,117.698006,4.769059,"SRID=4326;POINT (117.698 4.769059)"
"LF2_336","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.699244,4.770131,"SAFE_core_sampling_stations_WGS84.shp",117.699244,4.770131,117.699244,4.770131,"SRID=4326;POINT (117.6992 4.770131)"
"LF2_337","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.700436,4.766197,"SAFE_core_sampling_stations_WGS84.shp",117.700436,4.766197,117.700436,4.766197,"SRID=4326;POINT (117.7004 4.766197)"
"LF2_338","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.697709,4.769782,"SAFE_core_sampling_stations_WGS84.shp",117.697709,4.769782,117.697709,4.769782,"SRID=4326;POINT (117.6977 4.769782)"
"LF2_339","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.70135,4.77005,"SAFE_core_sampling_stations_WGS84.shp",117.70135,4.77005,117.70135,4.77005,"SRID=4326;POINT (117.7014 4.77005)"
"LF2_340","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.701536,4.769618,"SAFE_core_sampling_stations_WGS84.shp",117.701536,4.769618,117.701536,4.769618,"SRID=4326;POINT (117.7015 4.769618)"
"LF2_341","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.69878,4.770155,"SAFE_core_sampling_stations_WGS84.shp",117.69878,4.770155,117.69878,4.770155,"SRID=4326;POINT (117.6988 4.770155)"
"LF2_342","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,0,117.699481,4.76553,"SAFE_core_sampling_stations_WGS84.shp",117.699481,4.76553,117.699481,4.76553,"SRID=4326;POINT (117.6995 4.76553)"
"LF2_685","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.698234,4.768901,"SAFE_core_sampling_stations_WGS84.shp",117.698234,4.768901,117.698234,4.768901,"SRID=4326;POINT (117.6982 4.768901)"
"LF2_686","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.699003,4.770001,"SAFE_core_sampling_stations_WGS84.shp",117.699003,4.770001,117.699003,4.770001,"SRID=4326;POINT (117.699 4.770001)"
"LF2_687","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.699706,4.765373,"SAFE_core_sampling_stations_WGS84.shp",117.699706,4.765373,117.699706,4.765373,"SRID=4326;POINT (117.6997 4.765373)"
"LF2_688","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.701575,4.769894,"SAFE_core_sampling_stations_WGS84.shp",117.701575,4.769894,117.701575,4.769894,"SRID=4326;POINT (117.7016 4.769894)"
"LF2_689","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.702061,4.768737,"SAFE_core_sampling_stations_WGS84.shp",117.702061,4.768737,117.702061,4.768737,"SRID=4326;POINT (117.7021 4.768737)"
"LF2_690","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.697748,4.770058,"SAFE_core_sampling_stations_WGS84.shp",117.697748,4.770058,117.697748,4.770058,"SRID=4326;POINT (117.6977 4.770058)"
"LF2_691","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.700471,4.766472,"SAFE_core_sampling_stations_WGS84.shp",117.700471,4.766472,117.700471,4.766472,"SRID=4326;POINT (117.7005 4.766472)"
"LF2_692","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.70283,4.769837,"SAFE_core_sampling_stations_WGS84.shp",117.70283,4.769837,117.70283,4.769837,"SRID=4326;POINT (117.7028 4.769837)"
"LF2_693","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,0,117.69922,4.766529,"SAFE_core_sampling_stations_WGS84.shp",117.69922,4.766529,117.69922,4.766529,"SRID=4326;POINT (117.6992 4.766529)"
"LF2_824","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,0,117.698349,4.769667,"SAFE_core_sampling_stations_WGS84.shp",117.698349,4.769667,117.698349,4.769667,"SRID=4326;POINT (117.6983 4.769667)"
"LF2_825","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,0,117.702161,4.769511,"SAFE_core_sampling_stations_WGS84.shp",117.702161,4.769511,117.702161,4.769511,"SRID=4326;POINT (117.7022 4.769511)"
"LF2_826","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,0,117.699794,4.76613,"SAFE_core_sampling_stations_WGS84.shp",117.699794,4.76613,117.699794,4.76613,"SRID=4326;POINT (117.6998 4.76613)"
